entity_id,state,last_changed
sensor.waermepumpe_positive_active_energy_total,19433236.5,2024-12-31T23:00:00.000Z
sensor.waermepumpe_positive_active_energy_total,19433623.9,2025-01-01T00:00:00.000Z
sensor.waermepumpe_positive_active_energy_total,19435945.9,2025-01-01T01:00:00.000Z
sensor.waermepumpe_positive_active_energy_total,19436449.4,2025-01-01T02:00:00.000Z
sensor.waermepumpe_positive_active_energy_total,19438615.9,2025-01-01T03:00:00.000Z
sensor.waermepumpe_positive_active_energy_total,19440777.5,2025-01-01T04:00:00.000Z
sensor.waermepumpe_positive_active_energy_total,19441930.1,2025-01-01T05:00:00.000Z
sensor.waermepumpe_positive_active_energy_total,19444260.2,2025-01-01T06:00:00.000Z
sensor.waermepumpe_positive_active_energy_total,19446706,2025-01-01T07:00:00.000Z
sensor.waermepumpe_positive_active_energy_total,19447798.1,2025-01-01T08:00:00.000Z
sensor.waermepumpe_positive_active_energy_total,19448282.6,2025-01-01T09:00:00.000Z
sensor.waermepumpe_positive_active_energy_total,19448282.6,2025-01-01T10:00:00.000Z
sensor.waermepumpe_positive_active_energy_total,19448745.1,2025-01-01T11:00:00.000Z
sensor.waermepumpe_positive_active_energy_total,19448918.3,2025-01-01T12:00:00.000Z
sensor.waermepumpe_positive_active_energy_total,19448918.4,2025-01-01T13:00:00.000Z
sensor.waermepumpe_positive_active_energy_total,19449903.2,2025-01-01T14:00:00.000Z
sensor.waermepumpe_positive_active_energy_total,19450390.4,2025-01-01T15:00:00.000Z
sensor.waermepumpe_positive_active_energy_total,19450968.5,2025-01-01T16:00:00.000Z
sensor.waermepumpe_positive_active_energy_total,19453656.8,2025-01-01T17:00:00.000Z
sensor.waermepumpe_positive_active_energy_total,19456058.3,2025-01-01T18:00:00.000Z
sensor.waermepumpe_positive_active_energy_total,19457077.8,2025-01-01T19:00:00.000Z
sensor.waermepumpe_positive_active_energy_total,19459621.1,2025-01-01T20:00:00.000Z
sensor.waermepumpe_positive_active_energy_total,19461418.6,2025-01-01T21:00:00.000Z
sensor.waermepumpe_positive_active_energy_total,19463310.8,2025-01-01T22:00:00.000Z
sensor.waermepumpe_positive_active_energy_total,19463983.8,2025-01-01T23:00:00.000Z
sensor.waermepumpe_positive_active_energy_total,19465806.6,2025-01-02T00:00:00.000Z
sensor.waermepumpe_positive_active_energy_total,19466155.8,2025-01-02T01:00:00.000Z
sensor.waermepumpe_positive_active_energy_total,19468062.5,2025-01-02T02:00:00.000Z
sensor.waermepumpe_positive_active_energy_total,19468396.4,2025-01-02T03:00:00.000Z
sensor.waermepumpe_positive_active_energy_total,19470216.1,2025-01-02T04:00:00.000Z
sensor.waermepumpe_positive_active_energy_total,19472548.3,2025-01-02T05:00:00.000Z
sensor.waermepumpe_positive_active_energy_total,19473494.4,2025-01-02T06:00:00.000Z
sensor.waermepumpe_positive_active_energy_total,19474874.4,2025-01-02T07:00:00.000Z
sensor.waermepumpe_positive_active_energy_total,19476561.7,2025-01-02T08:00:00.000Z
sensor.waermepumpe_positive_active_energy_total,19477071.8,2025-01-02T09:00:00.000Z
sensor.waermepumpe_positive_active_energy_total,19477432,2025-01-02T10:00:00.000Z
sensor.waermepumpe_positive_active_energy_total,19479656.9,2025-01-02T11:00:00.000Z
sensor.waermepumpe_positive_active_energy_total,19481826.8,2025-01-02T12:00:00.000Z
sensor.waermepumpe_positive_active_energy_total,19482195.7,2025-01-02T13:00:00.000Z
sensor.waermepumpe_positive_active_energy_total,19485296.7,2025-01-02T14:00:00.000Z
sensor.waermepumpe_positive_active_energy_total,19488934.6,2025-01-02T15:00:00.000Z
sensor.waermepumpe_positive_active_energy_total,19490425,2025-01-02T16:00:00.000Z
sensor.waermepumpe_positive_active_energy_total,19494133.7,2025-01-02T17:00:00.000Z
sensor.waermepumpe_positive_active_energy_total,19496772.3,2025-01-02T18:00:00.000Z
sensor.waermepumpe_positive_active_energy_total,19497681.6,2025-01-02T19:00:00.000Z
sensor.waermepumpe_positive_active_energy_total,19499919,2025-01-02T20:00:00.000Z
sensor.waermepumpe_positive_active_energy_total,19501838,2025-01-02T21:00:00.000Z
sensor.waermepumpe_positive_active_energy_total,19502261.5,2025-01-02T22:00:00.000Z
sensor.waermepumpe_positive_active_energy_total,19502261.5,2025-01-02T23:00:00.000Z
sensor.waermepumpe_positive_active_energy_total,19630662.6,2025-01-06T10:00:00.000Z
sensor.waermepumpe_positive_active_energy_total,19631548.7,2025-01-06T11:00:00.000Z
sensor.waermepumpe_positive_active_energy_total,19631548.7,2025-01-06T12:00:00.000Z
sensor.waermepumpe_positive_active_energy_total,19632781.4,2025-01-06T13:00:00.000Z
sensor.waermepumpe_positive_active_energy_total,19632837.5,2025-01-06T14:00:00.000Z
sensor.waermepumpe_positive_active_energy_total,19634656.8,2025-01-06T15:00:00.000Z
sensor.waermepumpe_positive_active_energy_total,19635139.5,2025-01-06T16:00:00.000Z
sensor.waermepumpe_positive_active_energy_total,19636943.6,2025-01-06T17:00:00.000Z
sensor.waermepumpe_positive_active_energy_total,19638719.5,2025-01-06T18:00:00.000Z
sensor.waermepumpe_positive_active_energy_total,19640159.4,2025-01-06T19:00:00.000Z
sensor.waermepumpe_positive_active_energy_total,19642460.3,2025-01-06T20:00:00.000Z
sensor.waermepumpe_positive_active_energy_total,19643004.3,2025-01-06T21:00:00.000Z
sensor.waermepumpe_positive_active_energy_total,19644852.2,2025-01-06T22:00:00.000Z
sensor.waermepumpe_positive_active_energy_total,19645835.8,2025-01-06T23:00:00.000Z
sensor.waermepumpe_positive_active_energy_total,19647113,2025-01-07T00:00:00.000Z
sensor.waermepumpe_positive_active_energy_total,19647473.1,2025-01-07T01:00:00.000Z
sensor.waermepumpe_positive_active_energy_total,19649196.6,2025-01-07T02:00:00.000Z
sensor.waermepumpe_positive_active_energy_total,19649668.1,2025-01-07T03:00:00.000Z
sensor.waermepumpe_positive_active_energy_total,19651229.8,2025-01-07T04:00:00.000Z
sensor.waermepumpe_positive_active_energy_total,19653453.2,2025-01-07T05:00:00.000Z
sensor.waermepumpe_positive_active_energy_total,19655306.2,2025-01-07T06:00:00.000Z
sensor.waermepumpe_positive_active_energy_total,19655908.3,2025-01-07T07:00:00.000Z
sensor.waermepumpe_positive_active_energy_total,19657577.1,2025-01-07T08:00:00.000Z
sensor.waermepumpe_positive_active_energy_total,19658077.7,2025-01-07T09:00:00.000Z
sensor.waermepumpe_positive_active_energy_total,19658108.7,2025-01-07T10:00:00.000Z
sensor.waermepumpe_positive_active_energy_total,19659169.7,2025-01-07T11:00:00.000Z
sensor.waermepumpe_positive_active_energy_total,19660499.5,2025-01-07T12:00:00.000Z
sensor.waermepumpe_positive_active_energy_total,19660512,2025-01-07T13:00:00.000Z
sensor.waermepumpe_positive_active_energy_total,19662428.3,2025-01-07T14:00:00.000Z
sensor.waermepumpe_positive_active_energy_total,19664520.2,2025-01-07T15:00:00.000Z
sensor.waermepumpe_positive_active_energy_total,19665129.8,2025-01-07T16:00:00.000Z
sensor.waermepumpe_positive_active_energy_total,19668619,2025-01-07T17:00:00.000Z
sensor.waermepumpe_positive_active_energy_total,19671082.9,2025-01-07T18:00:00.000Z
sensor.waermepumpe_positive_active_energy_total,19671886.2,2025-01-07T19:00:00.000Z
sensor.waermepumpe_positive_active_energy_total,19674162.7,2025-01-07T20:00:00.000Z
sensor.waermepumpe_positive_active_energy_total,19674811.2,2025-01-07T21:00:00.000Z
sensor.waermepumpe_positive_active_energy_total,19675786.3,2025-01-07T22:00:00.000Z
sensor.waermepumpe_positive_active_energy_total,19677027.6,2025-01-07T23:00:00.000Z
sensor.waermepumpe_positive_active_energy_total,19677722,2025-01-08T00:00:00.000Z
sensor.waermepumpe_positive_active_energy_total,19679173.8,2025-01-08T01:00:00.000Z
sensor.waermepumpe_positive_active_energy_total,19679624,2025-01-08T02:00:00.000Z
sensor.waermepumpe_positive_active_energy_total,19681287.1,2025-01-08T03:00:00.000Z
sensor.waermepumpe_positive_active_energy_total,19683475.4,2025-01-08T04:00:00.000Z
sensor.waermepumpe_positive_active_energy_total,19683812.4,2025-01-08T05:00:00.000Z
sensor.waermepumpe_positive_active_energy_total,19686117.1,2025-01-08T06:00:00.000Z
sensor.waermepumpe_positive_active_energy_total,19688352.1,2025-01-08T07:00:00.000Z
sensor.waermepumpe_positive_active_energy_total,19689087.7,2025-01-08T08:00:00.000Z
sensor.waermepumpe_positive_active_energy_total,19691380.3,2025-01-08T09:00:00.000Z
sensor.waermepumpe_positive_active_energy_total,19691380.4,2025-01-08T10:00:00.000Z
sensor.waermepumpe_positive_active_energy_total,19693149.9,2025-01-08T11:00:00.000Z
sensor.waermepumpe_positive_active_energy_total,19694478.6,2025-01-08T12:00:00.000Z
sensor.waermepumpe_positive_active_energy_total,19694948.2,2025-01-08T13:00:00.000Z
sensor.waermepumpe_positive_active_energy_total,19696818,2025-01-08T14:00:00.000Z
sensor.waermepumpe_positive_active_energy_total,19697479.2,2025-01-08T15:00:00.000Z
sensor.waermepumpe_positive_active_energy_total,19699240.4,2025-01-08T16:00:00.000Z
sensor.waermepumpe_positive_active_energy_total,19702649.9,2025-01-08T17:00:00.000Z
sensor.waermepumpe_positive_active_energy_total,19705550.6,2025-01-08T18:00:00.000Z
sensor.waermepumpe_positive_active_energy_total,19707006,2025-01-08T19:00:00.000Z
sensor.waermepumpe_positive_active_energy_total,19709826.4,2025-01-08T20:00:00.000Z
sensor.waermepumpe_positive_active_energy_total,19711595,2025-01-08T21:00:00.000Z
sensor.waermepumpe_positive_active_energy_total,19711987.8,2025-01-08T22:00:00.000Z
sensor.waermepumpe_positive_active_energy_total,19712354.1,2025-01-08T23:00:00.000Z
sensor.waermepumpe_positive_active_energy_total,19714032.6,2025-01-09T00:00:00.000Z
sensor.waermepumpe_positive_active_energy_total,19714372.6,2025-01-09T01:00:00.000Z
sensor.waermepumpe_positive_active_energy_total,19714722,2025-01-09T02:00:00.000Z
sensor.waermepumpe_positive_active_energy_total,19716208.9,2025-01-09T03:00:00.000Z
sensor.waermepumpe_positive_active_energy_total,19717094.9,2025-01-09T04:00:00.000Z
sensor.waermepumpe_positive_active_energy_total,19718367.7,2025-01-09T05:00:00.000Z
sensor.waermepumpe_positive_active_energy_total,19720139.7,2025-01-09T06:00:00.000Z
sensor.waermepumpe_positive_active_energy_total,19720949.6,2025-01-09T07:00:00.000Z
sensor.waermepumpe_positive_active_energy_total,19722411.3,2025-01-09T08:00:00.000Z
sensor.waermepumpe_positive_active_energy_total,19722456.7,2025-01-09T09:00:00.000Z
sensor.waermepumpe_positive_active_energy_total,19722705.8,2025-01-09T10:00:00.000Z
sensor.waermepumpe_positive_active_energy_total,19724598.1,2025-01-09T11:00:00.000Z
sensor.waermepumpe_positive_active_energy_total,19724622,2025-01-09T12:00:00.000Z
sensor.waermepumpe_positive_active_energy_total,19726332.8,2025-01-09T13:00:00.000Z
sensor.waermepumpe_positive_active_energy_total,19727454.9,2025-01-09T14:00:00.000Z
sensor.waermepumpe_positive_active_energy_total,19729617.9,2025-01-09T15:00:00.000Z
sensor.waermepumpe_positive_active_energy_total,19730331.9,2025-01-09T16:00:00.000Z
sensor.waermepumpe_positive_active_energy_total,19733032.7,2025-01-09T17:00:00.000Z
sensor.waermepumpe_positive_active_energy_total,19735438,2025-01-09T18:00:00.000Z
sensor.waermepumpe_positive_active_energy_total,19736399.6,2025-01-09T19:00:00.000Z
sensor.waermepumpe_positive_active_energy_total,19738152.5,2025-01-09T20:00:00.000Z
sensor.waermepumpe_positive_active_energy_total,19739851.3,2025-01-09T21:00:00.000Z
sensor.waermepumpe_positive_active_energy_total,19742343.4,2025-01-09T22:00:00.000Z
sensor.waermepumpe_positive_active_energy_total,19744042.1,2025-01-09T23:00:00.000Z
sensor.waermepumpe_positive_active_energy_total,19746009.2,2025-01-10T00:00:00.000Z
sensor.waermepumpe_positive_active_energy_total,19747244.4,2025-01-10T01:00:00.000Z
sensor.waermepumpe_positive_active_energy_total,19748325.7,2025-01-10T02:00:00.000Z
sensor.waermepumpe_positive_active_energy_total,19750299.6,2025-01-10T03:00:00.000Z
sensor.waermepumpe_positive_active_energy_total,19751331.2,2025-01-10T04:00:00.000Z
sensor.waermepumpe_positive_active_energy_total,19753136.8,2025-01-10T05:00:00.000Z
sensor.waermepumpe_positive_active_energy_total,19755312.4,2025-01-10T06:00:00.000Z
sensor.waermepumpe_positive_active_energy_total,19757469.3,2025-01-10T07:00:00.000Z
sensor.waermepumpe_positive_active_energy_total,19757497.5,2025-01-10T08:00:00.000Z
sensor.waermepumpe_positive_active_energy_total,19758034,2025-01-10T09:00:00.000Z
sensor.waermepumpe_positive_active_energy_total,19758034.3,2025-01-10T10:00:00.000Z
sensor.waermepumpe_positive_active_energy_total,19758728.4,2025-01-10T11:00:00.000Z
sensor.waermepumpe_positive_active_energy_total,19759329.9,2025-01-10T12:00:00.000Z
sensor.waermepumpe_positive_active_energy_total,19759535.4,2025-01-10T13:00:00.000Z
sensor.waermepumpe_positive_active_energy_total,19760787.1,2025-01-10T14:00:00.000Z
sensor.waermepumpe_positive_active_energy_total,19762764.3,2025-01-10T15:00:00.000Z
sensor.waermepumpe_positive_active_energy_total,19763372.4,2025-01-10T16:00:00.000Z
sensor.waermepumpe_positive_active_energy_total,19766082.4,2025-01-10T17:00:00.000Z
sensor.waermepumpe_positive_active_energy_total,19768567.5,2025-01-10T18:00:00.000Z
sensor.waermepumpe_positive_active_energy_total,19769661.1,2025-01-10T19:00:00.000Z
sensor.waermepumpe_positive_active_energy_total,19772231.8,2025-01-10T20:00:00.000Z
sensor.waermepumpe_positive_active_energy_total,19774324,2025-01-10T21:00:00.000Z
sensor.waermepumpe_positive_active_energy_total,19776287.5,2025-01-10T22:00:00.000Z
sensor.waermepumpe_positive_active_energy_total,19777567.2,2025-01-10T23:00:00.000Z
sensor.waermepumpe_positive_active_energy_total,19780002.6,2025-01-11T00:00:00.000Z
sensor.waermepumpe_positive_active_energy_total,19782315.2,2025-01-11T01:00:00.000Z
sensor.waermepumpe_positive_active_energy_total,19782788.5,2025-01-11T02:00:00.000Z
sensor.waermepumpe_positive_active_energy_total,19785148.7,2025-01-11T03:00:00.000Z
sensor.waermepumpe_positive_active_energy_total,19787461.8,2025-01-11T04:00:00.000Z
sensor.waermepumpe_positive_active_energy_total,19788542.1,2025-01-11T05:00:00.000Z
sensor.waermepumpe_positive_active_energy_total,19791131.2,2025-01-11T06:00:00.000Z
sensor.waermepumpe_positive_active_energy_total,19793651.6,2025-01-11T07:00:00.000Z
sensor.waermepumpe_positive_active_energy_total,19794494.4,2025-01-11T08:00:00.000Z
sensor.waermepumpe_positive_active_energy_total,19794982.6,2025-01-11T09:00:00.000Z
sensor.waermepumpe_positive_active_energy_total,19794982.6,2025-01-11T10:00:00.000Z
sensor.waermepumpe_positive_active_energy_total,19796690.7,2025-01-11T11:00:00.000Z
sensor.waermepumpe_positive_active_energy_total,19796692.6,2025-01-11T12:00:00.000Z
sensor.waermepumpe_positive_active_energy_total,19796692.6,2025-01-11T13:00:00.000Z
sensor.waermepumpe_positive_active_energy_total,19797415.9,2025-01-11T14:00:00.000Z
sensor.waermepumpe_positive_active_energy_total,19798710.4,2025-01-11T15:00:00.000Z
sensor.waermepumpe_positive_active_energy_total,19799501.5,2025-01-11T16:00:00.000Z
sensor.waermepumpe_positive_active_energy_total,19802504.7,2025-01-11T17:00:00.000Z
sensor.waermepumpe_positive_active_energy_total,19806046.7,2025-01-11T18:00:00.000Z
sensor.waermepumpe_positive_active_energy_total,19807660.7,2025-01-11T19:00:00.000Z
sensor.waermepumpe_positive_active_energy_total,19810581.8,2025-01-11T20:00:00.000Z
sensor.waermepumpe_positive_active_energy_total,19812813.7,2025-01-11T21:00:00.000Z
sensor.waermepumpe_positive_active_energy_total,19813302.9,2025-01-11T22:00:00.000Z
sensor.waermepumpe_positive_active_energy_total,19815779.5,2025-01-11T23:00:00.000Z
sensor.waermepumpe_positive_active_energy_total,19816883.7,2025-01-12T00:00:00.000Z
sensor.waermepumpe_positive_active_energy_total,19818678.1,2025-01-12T01:00:00.000Z
sensor.waermepumpe_positive_active_energy_total,19820857.2,2025-01-12T02:00:00.000Z
sensor.waermepumpe_positive_active_energy_total,19821479.6,2025-01-12T03:00:00.000Z
sensor.waermepumpe_positive_active_energy_total,19824481.5,2025-01-12T04:00:00.000Z
sensor.waermepumpe_positive_active_energy_total,19825837.7,2025-01-12T05:00:00.000Z
sensor.waermepumpe_positive_active_energy_total,19827490.9,2025-01-12T06:00:00.000Z
sensor.waermepumpe_positive_active_energy_total,19830329.8,2025-01-12T07:00:00.000Z
sensor.waermepumpe_positive_active_energy_total,19832206.3,2025-01-12T08:00:00.000Z
sensor.waermepumpe_positive_active_energy_total,19833329.2,2025-01-12T09:00:00.000Z
sensor.waermepumpe_positive_active_energy_total,19833352.4,2025-01-12T10:00:00.000Z
sensor.waermepumpe_positive_active_energy_total,19835287.5,2025-01-12T11:00:00.000Z
sensor.waermepumpe_positive_active_energy_total,19837581.7,2025-01-12T12:00:00.000Z
sensor.waermepumpe_positive_active_energy_total,19838029.4,2025-01-12T13:00:00.000Z
sensor.waermepumpe_positive_active_energy_total,19839922,2025-01-12T14:00:00.000Z
sensor.waermepumpe_positive_active_energy_total,19842775.4,2025-01-12T15:00:00.000Z
sensor.waermepumpe_positive_active_energy_total,19843241.7,2025-01-12T16:00:00.000Z
sensor.waermepumpe_positive_active_energy_total,19846547.3,2025-01-12T17:00:00.000Z
sensor.waermepumpe_positive_active_energy_total,19848940.6,2025-01-12T18:00:00.000Z
sensor.waermepumpe_positive_active_energy_total,19850090.9,2025-01-12T19:00:00.000Z
sensor.waermepumpe_positive_active_energy_total,19852455.5,2025-01-12T20:00:00.000Z
sensor.waermepumpe_positive_active_energy_total,19854461.5,2025-01-12T21:00:00.000Z
sensor.waermepumpe_positive_active_energy_total,19855222.7,2025-01-12T22:00:00.000Z
sensor.waermepumpe_positive_active_energy_total,19857645.5,2025-01-12T23:00:00.000Z
sensor.waermepumpe_positive_active_energy_total,19859594.3,2025-01-13T00:00:00.000Z
sensor.waermepumpe_positive_active_energy_total,19860556.8,2025-01-13T01:00:00.000Z
sensor.waermepumpe_positive_active_energy_total,19863172.2,2025-01-13T02:00:00.000Z
sensor.waermepumpe_positive_active_energy_total,19864443.2,2025-01-13T03:00:00.000Z
sensor.waermepumpe_positive_active_energy_total,19866063,2025-01-13T04:00:00.000Z
sensor.waermepumpe_positive_active_energy_total,19869237.9,2025-01-13T05:00:00.000Z
sensor.waermepumpe_positive_active_energy_total,19871729.3,2025-01-13T06:00:00.000Z
sensor.waermepumpe_positive_active_energy_total,19873936.8,2025-01-13T07:00:00.000Z
sensor.waermepumpe_positive_active_energy_total,19876278.9,2025-01-13T08:00:00.000Z
sensor.waermepumpe_positive_active_energy_total,19876414.7,2025-01-13T09:00:00.000Z
sensor.waermepumpe_positive_active_energy_total,19876414.9,2025-01-13T10:00:00.000Z
sensor.waermepumpe_positive_active_energy_total,19876415.1,2025-01-13T11:00:00.000Z
sensor.waermepumpe_positive_active_energy_total,19876415.3,2025-01-13T12:00:00.000Z
sensor.waermepumpe_positive_active_energy_total,19876415.3,2025-01-13T13:00:00.000Z
sensor.waermepumpe_positive_active_energy_total,19876991.7,2025-01-13T14:00:00.000Z
sensor.waermepumpe_positive_active_energy_total,19878393.8,2025-01-13T15:00:00.000Z
sensor.waermepumpe_positive_active_energy_total,19879196.9,2025-01-13T16:00:00.000Z
sensor.waermepumpe_positive_active_energy_total,19882263.5,2025-01-13T17:00:00.000Z
sensor.waermepumpe_positive_active_energy_total,19885348,2025-01-13T18:00:00.000Z
sensor.waermepumpe_positive_active_energy_total,19887237.5,2025-01-13T19:00:00.000Z
sensor.waermepumpe_positive_active_energy_total,19889676,2025-01-13T20:00:00.000Z
sensor.waermepumpe_positive_active_energy_total,19892566.2,2025-01-13T21:00:00.000Z
sensor.waermepumpe_positive_active_energy_total,19894018.3,2025-01-13T22:00:00.000Z
sensor.waermepumpe_positive_active_energy_total,19895641.9,2025-01-13T23:00:00.000Z
sensor.waermepumpe_positive_active_energy_total,19898044.8,2025-01-14T00:00:00.000Z
sensor.waermepumpe_positive_active_energy_total,19899996.2,2025-01-14T01:00:00.000Z
sensor.waermepumpe_positive_active_energy_total,19900834.4,2025-01-14T02:00:00.000Z
sensor.waermepumpe_positive_active_energy_total,19903405.9,2025-01-14T03:00:00.000Z
sensor.waermepumpe_positive_active_energy_total,19905644.4,2025-01-14T04:00:00.000Z
sensor.waermepumpe_positive_active_energy_total,19907022.6,2025-01-14T05:00:00.000Z
sensor.waermepumpe_positive_active_energy_total,19910365.8,2025-01-14T06:00:00.000Z
sensor.waermepumpe_positive_active_energy_total,19912698.6,2025-01-14T07:00:00.000Z
sensor.waermepumpe_positive_active_energy_total,19913387.5,2025-01-14T08:00:00.000Z
sensor.waermepumpe_positive_active_energy_total,19914164.6,2025-01-14T09:00:00.000Z
sensor.waermepumpe_positive_active_energy_total,19914164.6,2025-01-14T10:00:00.000Z
sensor.waermepumpe_positive_active_energy_total,19914164.8,2025-01-14T11:00:00.000Z
sensor.waermepumpe_positive_active_energy_total,19914165,2025-01-14T12:00:00.000Z
sensor.waermepumpe_positive_active_energy_total,19914165,2025-01-14T13:00:00.000Z
sensor.waermepumpe_positive_active_energy_total,19915298.5,2025-01-14T14:00:00.000Z
sensor.waermepumpe_positive_active_energy_total,19916893.5,2025-01-14T15:00:00.000Z
sensor.waermepumpe_positive_active_energy_total,19917457.8,2025-01-14T16:00:00.000Z
sensor.waermepumpe_positive_active_energy_total,19920221.9,2025-01-14T17:00:00.000Z
sensor.waermepumpe_positive_active_energy_total,19923199.8,2025-01-14T18:00:00.000Z
sensor.waermepumpe_positive_active_energy_total,19924238.7,2025-01-14T19:00:00.000Z
sensor.waermepumpe_positive_active_energy_total,19926887.5,2025-01-14T20:00:00.000Z
sensor.waermepumpe_positive_active_energy_total,19929207.2,2025-01-14T21:00:00.000Z
sensor.waermepumpe_positive_active_energy_total,19931098,2025-01-14T22:00:00.000Z
sensor.waermepumpe_positive_active_energy_total,19932226.6,2025-01-14T23:00:00.000Z
sensor.waermepumpe_positive_active_energy_total,19934490.8,2025-01-15T00:00:00.000Z
sensor.waermepumpe_positive_active_energy_total,19937061.8,2025-01-15T01:00:00.000Z
sensor.waermepumpe_positive_active_energy_total,19937424.6,2025-01-15T02:00:00.000Z
sensor.waermepumpe_positive_active_energy_total,19940048.6,2025-01-15T03:00:00.000Z
sensor.waermepumpe_positive_active_energy_total,19942320.3,2025-01-15T04:00:00.000Z
sensor.waermepumpe_positive_active_energy_total,19943475.3,2025-01-15T05:00:00.000Z
sensor.waermepumpe_positive_active_energy_total,19946272,2025-01-15T06:00:00.000Z
sensor.waermepumpe_positive_active_energy_total,19949271.2,2025-01-15T07:00:00.000Z
sensor.waermepumpe_positive_active_energy_total,19950449.1,2025-01-15T08:00:00.000Z
sensor.waermepumpe_positive_active_energy_total,19951489.6,2025-01-15T09:00:00.000Z
sensor.waermepumpe_positive_active_energy_total,19951493.5,2025-01-15T10:00:00.000Z
sensor.waermepumpe_positive_active_energy_total,19953246.1,2025-01-15T11:00:00.000Z
sensor.waermepumpe_positive_active_energy_total,19955006.3,2025-01-15T12:00:00.000Z
sensor.waermepumpe_positive_active_energy_total,19955006.3,2025-01-15T13:00:00.000Z
sensor.waermepumpe_positive_active_energy_total,19956750,2025-01-15T14:00:00.000Z
sensor.waermepumpe_positive_active_energy_total,19958964.1,2025-01-15T15:00:00.000Z
sensor.waermepumpe_positive_active_energy_total,19959661.6,2025-01-15T16:00:00.000Z
sensor.waermepumpe_positive_active_energy_total,19963284.7,2025-01-15T17:00:00.000Z
sensor.waermepumpe_positive_active_energy_total,19966485.5,2025-01-15T18:00:00.000Z
sensor.waermepumpe_positive_active_energy_total,19967187.1,2025-01-15T19:00:00.000Z
sensor.waermepumpe_positive_active_energy_total,19967187.1,2025-01-15T20:00:00.000Z
sensor.waermepumpe_positive_active_energy_total,20071419.1,2025-01-18T10:00:00.000Z
sensor.waermepumpe_positive_active_energy_total,20072035.7,2025-01-18T11:00:00.000Z
sensor.waermepumpe_positive_active_energy_total,20072036,2025-01-18T12:00:00.000Z
sensor.waermepumpe_positive_active_energy_total,20072258.4,2025-01-18T13:00:00.000Z
sensor.waermepumpe_positive_active_energy_total,20072732.6,2025-01-18T14:00:00.000Z
sensor.waermepumpe_positive_active_energy_total,20074889.1,2025-01-18T15:00:00.000Z
sensor.waermepumpe_positive_active_energy_total,20075829.9,2025-01-18T16:00:00.000Z
sensor.waermepumpe_positive_active_energy_total,20079050.5,2025-01-18T17:00:00.000Z
sensor.waermepumpe_positive_active_energy_total,20082924.3,2025-01-18T18:00:00.000Z
sensor.waermepumpe_positive_active_energy_total,20084506.9,2025-01-18T19:00:00.000Z
sensor.waermepumpe_positive_active_energy_total,20087979.7,2025-01-18T20:00:00.000Z
sensor.waermepumpe_positive_active_energy_total,20090483.8,2025-01-18T21:00:00.000Z
sensor.waermepumpe_positive_active_energy_total,20090984.5,2025-01-18T22:00:00.000Z
sensor.waermepumpe_positive_active_energy_total,20093589.8,2025-01-18T23:00:00.000Z
sensor.waermepumpe_positive_active_energy_total,20094384.4,2025-01-19T00:00:00.000Z
sensor.waermepumpe_positive_active_energy_total,20096430.4,2025-01-19T01:00:00.000Z
sensor.waermepumpe_positive_active_energy_total,20098758.4,2025-01-19T02:00:00.000Z
sensor.waermepumpe_positive_active_energy_total,20099202.5,2025-01-19T03:00:00.000Z
sensor.waermepumpe_positive_active_energy_total,20102122.1,2025-01-19T04:00:00.000Z
sensor.waermepumpe_positive_active_energy_total,20103856.9,2025-01-19T05:00:00.000Z
sensor.waermepumpe_positive_active_energy_total,20105173,2025-01-19T06:00:00.000Z
sensor.waermepumpe_positive_active_energy_total,20107882.4,2025-01-19T07:00:00.000Z
sensor.waermepumpe_positive_active_energy_total,20110537.7,2025-01-19T08:00:00.000Z
sensor.waermepumpe_positive_active_energy_total,20111403,2025-01-19T09:00:00.000Z
sensor.waermepumpe_positive_active_energy_total,20112261.9,2025-01-19T10:00:00.000Z
sensor.waermepumpe_positive_active_energy_total,20115698.9,2025-01-19T11:00:00.000Z
sensor.waermepumpe_positive_active_energy_total,20119337.1,2025-01-19T12:00:00.000Z
sensor.waermepumpe_positive_active_energy_total,20119629,2025-01-19T13:00:00.000Z
sensor.waermepumpe_positive_active_energy_total,20121237.3,2025-01-19T14:00:00.000Z
sensor.waermepumpe_positive_active_energy_total,20124157.8,2025-01-19T15:00:00.000Z
sensor.waermepumpe_positive_active_energy_total,20125238.1,2025-01-19T16:00:00.000Z
sensor.waermepumpe_positive_active_energy_total,20127756.6,2025-01-19T17:00:00.000Z
sensor.waermepumpe_positive_active_energy_total,20130150.9,2025-01-19T18:00:00.000Z
sensor.waermepumpe_positive_active_energy_total,20133554.9,2025-01-19T19:00:00.000Z
sensor.waermepumpe_positive_active_energy_total,20136073.9,2025-01-19T20:00:00.000Z
sensor.waermepumpe_positive_active_energy_total,20137290.6,2025-01-19T21:00:00.000Z
sensor.waermepumpe_positive_active_energy_total,20139055,2025-01-19T22:00:00.000Z
sensor.waermepumpe_positive_active_energy_total,20140155.7,2025-01-19T23:00:00.000Z
sensor.waermepumpe_positive_active_energy_total,20142392.3,2025-01-20T00:00:00.000Z
sensor.waermepumpe_positive_active_energy_total,20144824,2025-01-20T01:00:00.000Z
sensor.waermepumpe_positive_active_energy_total,20145239,2025-01-20T02:00:00.000Z
sensor.waermepumpe_positive_active_energy_total,20147650.1,2025-01-20T03:00:00.000Z
sensor.waermepumpe_positive_active_energy_total,20149918.5,2025-01-20T04:00:00.000Z
